Argentina,Belgium,Brazil,Norway,Spain,Sweden,Thailand
,0.7958265874296603,1.374155936763579,0.801397375962664,0.7930627392230191,1.06139898214593,0.6347447192078605
,0.8413532876418703,1.3340797644998603,0.7880850349027076,0.8115512254498879,1.083503148325555,0.5573961193223456
,0.886279015730359,1.3147229225161958,0.7667971315120327,0.8335030318103703,1.1031628438614212,
,0.9286099481592418,1.305833190423864,0.7387794977100919,0.8581393015133115,1.1168161584888578,
,0.9649343316172746,,0.7066311667691751,0.887394060554595,1.1210300302598104,
,0.991882071757803,,0.6715719717507579,0.9195433088492443,1.1160915807676883,
,1.0075017066965022,,0.6380021712579445,0.9515794565917107,1.1015655066695813,
,1.0092097276919891,,0.6104090646415673,0.9785928763427421,1.081850728835923,
,0.9935516513223447,,0.5912760906879849,0.9984017346506621,1.0647450526547733,
,0.959836983837691,,0.5730893731476054,1.008547283672424,1.057831269114159,
,0.918178908220074,,0.5557119996048614,1.007158803857885,1.0558327338957385,
,,,,0.9947231474123387,,
,,,,0.9732526905608807,,
,,,,0.9383321323909676,,
,,,,0.903618521891787,,
,,,,,,
